date,product_id,product_name,category,units_sold,unit_price,total_sales,store_location
2024-10-05,P003,iPad Pro 12.9,iPad,14,1099,15386,London
2024-10-05,P004,Apple Watch Series 9,Wearables,17,429,7293,London
2024-10-05,P005,AirPods Pro 2,Accessories,12,249,2988,London
2024-10-05,P006,iPhone 16,iPhone,23,999,22977,London
2024-10-05,P007,iPhone 16 Pro,iPhone,35,1199,41965,London
2024-10-05,P008,iPhone 16 Pro Max,iPhone,25,1399,34975,London
2024-10-06,P001,iPhone 15,iPhone,16,899,14384,London
2024-10-06,P002,MacBook Air M2,Mac,14,1199,16786,London
2024-10-06,P003,iPad Pro 12.9,iPad,20,1099,21980,London
2024-10-06,P004,Apple Watch Series 9,Wearables,19,429,8151,London
2024-10-06,P005,AirPods Pro 2,Accessories,15,249,3735,London
2024-10-06,P006,iPhone 16,iPhone,17,999,16983,London
2024-10-06,P007,iPhone 16 Pro,iPhone,24,1199,28776,London
2024-10-06,P008,iPhone 16 Pro Max,iPhone,20,1399,27980,London
2024-10-07,P001,iPhone 15,iPhone,10,899,8990,London
2024-10-07,P002,MacBook Air M2,Mac,12,1199,14388,London
2024-10-07,P003,iPad Pro 12.9,iPad,6,1099,6594,London
2024-10-07,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-10-07,P005,AirPods Pro 2,Accessories,12,249,2988,London
2024-10-07,P006,iPhone 16,iPhone,10,999,9990,London
2024-10-07,P007,iPhone 16 Pro,iPhone,15,1199,17985,London
2024-10-07,P008,iPhone 16 Pro Max,iPhone,10,1399,13990,London
2024-10-08,P001,iPhone 15,iPhone,11,899,9889,London
2024-10-08,P002,MacBook Air M2,Mac,14,1199,16786,London
2024-10-08,P003,iPad Pro 12.9,iPad,9,1099,9891,London
2024-10-08,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-10-08,P005,AirPods Pro 2,Accessories,12,249,2988,London
2024-10-08,P006,iPhone 16,iPhone,23,999,22977,London
2024-10-08,P007,iPhone 16 Pro,iPhone,19,1199,22781,London
2024-10-08,P008,iPhone 16 Pro Max,iPhone,22,1399,30778,London
2024-10-09,P001,iPhone 15,iPhone,10,899,8990,London
2024-10-09,P002,MacBook Air M2,Mac,12,1199,14388,London
2024-10-09,P003,iPad Pro 12.9,iPad,12,1099,13188,London
2024-10-09,P004,Apple Watch Series 9,Wearables,12,429,5148,London
2024-10-09,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-10-09,P006,iPhone 16,iPhone,24,999,23976,London
2024-10-09,P007,iPhone 16 Pro,iPhone,20,1199,23980,London
2024-10-09,P008,iPhone 16 Pro Max,iPhone,20,1399,27980,London
2024-10-10,P001,iPhone 15,iPhone,11,899,9889,London
2024-10-10,P002,MacBook Air M2,Mac,13,1199,15587,London
2024-10-10,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-10-10,P004,Apple Watch Series 9,Wearables,12,429,5148,London
2024-10-10,P005,AirPods Pro 2,Accessories,6,249,1494,London
2024-10-10,P006,iPhone 16,iPhone,12,999,11988,London
2024-10-10,P007,iPhone 16 Pro,iPhone,21,1199,25179,London
2024-10-10,P008,iPhone 16 Pro Max,iPhone,17,1399,23783,London
2024-10-11,P001,iPhone 15,iPhone,11,899,9889,London
2024-10-11,P002,MacBook Air M2,Mac,9,1199,10791,London
2024-10-11,P003,iPad Pro 12.9,iPad,6,1099,6594,London
2024-10-11,P004,Apple Watch Series 9,Wearables,14,429,6006,London
2024-10-11,P005,AirPods Pro 2,Accessories,11,249,2739,London
2024-10-11,P006,iPhone 16,iPhone,13,999,12987,London
2024-10-11,P007,iPhone 16 Pro,iPhone,14,1199,16786,London
2024-10-11,P008,iPhone 16 Pro Max,iPhone,16,1399,22384,London
2024-10-12,P001,iPhone 15,iPhone,11,899,9889,London
2024-10-12,P002,MacBook Air M2,Mac,20,1199,23980,London
2024-10-12,P003,iPad Pro 12.9,iPad,13,1099,14287,London
2024-10-12,P004,Apple Watch Series 9,Wearables,18,429,7722,London
2024-10-12,P005,AirPods Pro 2,Accessories,18,249,4482,London
2024-10-12,P006,iPhone 16,iPhone,16,999,15984,London
2024-10-12,P007,iPhone 16 Pro,iPhone,35,1199,41965,London
2024-10-12,P008,iPhone 16 Pro Max,iPhone,31,1399,43369,London
2024-10-13,P001,iPhone 15,iPhone,12,899,10788,London
2024-10-13,P002,MacBook Air M2,Mac,15,1199,17985,London
2024-10-13,P003,iPad Pro 12.9,iPad,15,1099,16485,London
2024-10-13,P004,Apple Watch Series 9,Wearables,19,429,8151,London
2024-10-13,P005,AirPods Pro 2,Accessories,11,249,2739,London
2024-10-13,P006,iPhone 16,iPhone,35,999,34965,London
2024-10-13,P007,iPhone 16 Pro,iPhone,32,1199,38368,London
2024-10-13,P008,iPhone 16 Pro Max,iPhone,19,1399,26581,London
2024-10-14,P001,iPhone 15,iPhone,14,899,12586,London
2024-10-14,P002,MacBook Air M2,Mac,8,1199,9592,London
2024-10-14,P003,iPad Pro 12.9,iPad,12,1099,13188,London
2024-10-14,P004,Apple Watch Series 9,Wearables,6,429,2574,London
2024-10-14,P005,AirPods Pro 2,Accessories,6,249,1494,London
2024-10-14,P006,iPhone 16,iPhone,25,999,24975,London
2024-10-14,P007,iPhone 16 Pro,iPhone,25,1199,29975,London
2024-10-14,P008,iPhone 16 Pro Max,iPhone,15,1399,20985,London
2024-10-15,P001,iPhone 15,iPhone,7,899,6293,London
2024-10-15,P002,MacBook Air M2,Mac,9,1199,10791,London
2024-10-15,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-10-15,P004,Apple Watch Series 9,Wearables,6,429,2574,London
2024-10-15,P005,AirPods Pro 2,Accessories,10,249,2490,London
2024-10-15,P006,iPhone 16,iPhone,20,999,19980,London
2024-10-15,P007,iPhone 16 Pro,iPhone,22,1199,26378,London
2024-10-15,P008,iPhone 16 Pro Max,iPhone,13,1399,18187,London
2024-10-16,P001,iPhone 15,iPhone,14,899,12586,London
2024-10-16,P002,MacBook Air M2,Mac,11,1199,13189,London
2024-10-16,P003,iPad Pro 12.9,iPad,11,1099,12089,London
2024-10-16,P004,Apple Watch Series 9,Wearables,14,429,6006,London
2024-10-16,P005,AirPods Pro 2,Accessories,6,249,1494,London
2024-10-16,P006,iPhone 16,iPhone,10,999,9990,London
2024-10-16,P007,iPhone 16 Pro,iPhone,13,1199,15587,London
2024-10-16,P008,iPhone 16 Pro Max,iPhone,10,1399,13990,London
2024-10-17,P001,iPhone 15,iPhone,6,899,5394,London
2024-10-17,P002,MacBook Air M2,Mac,7,1199,8393,London
2024-10-17,P003,iPad Pro 12.9,iPad,7,1099,7693,London
2024-10-17,P004,Apple Watch Series 9,Wearables,12,429,5148,London
2024-10-17,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-10-17,P006,iPhone 16,iPhone,10,999,9990,London
2024-10-17,P007,iPhone 16 Pro,iPhone,17,1199,20383,London
2024-10-17,P008,iPhone 16 Pro Max,iPhone,16,1399,22384,London
2024-10-18,P001,iPhone 15,iPhone,9,899,8091,London
2024-10-18,P002,MacBook Air M2,Mac,11,1199,13189,London
2024-10-18,P003,iPad Pro 12.9,iPad,6,1099,6594,London
2024-10-18,P004,Apple Watch Series 9,Wearables,7,429,3003,London
2024-10-18,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-10-18,P006,iPhone 16,iPhone,22,999,21978,London
2024-10-18,P007,iPhone 16 Pro,iPhone,10,1199,11990,London
2024-10-18,P008,iPhone 16 Pro Max,iPhone,23,1399,32177,London
2024-10-19,P001,iPhone 15,iPhone,18,899,16182,London
2024-10-19,P002,MacBook Air M2,Mac,13,1199,15587,London
2024-10-19,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-10-19,P004,Apple Watch Series 9,Wearables,17,429,7293,London
2024-10-19,P005,AirPods Pro 2,Accessories,14,249,3486,London
2024-10-19,P006,iPhone 16,iPhone,31,999,30969,London
2024-10-19,P007,iPhone 16 Pro,iPhone,29,1199,34771,London
2024-10-19,P008,iPhone 16 Pro Max,iPhone,32,1399,44768,London
2024-10-20,P001,iPhone 15,iPhone,13,899,11687,London
2024-10-20,P002,MacBook Air M2,Mac,10,1199,11990,London
2024-10-20,P003,iPad Pro 12.9,iPad,15,1099,16485,London
2024-10-20,P004,Apple Watch Series 9,Wearables,17,429,7293,London
2024-10-20,P005,AirPods Pro 2,Accessories,10,249,2490,London
2024-10-20,P006,iPhone 16,iPhone,31,999,30969,London
2024-10-20,P007,iPhone 16 Pro,iPhone,17,1199,20383,London
2024-10-20,P008,iPhone 16 Pro Max,iPhone,21,1399,29379,London
2024-10-21,P001,iPhone 15,iPhone,9,899,8091,London
2024-10-21,P002,MacBook Air M2,Mac,10,1199,11990,London
2024-10-21,P003,iPad Pro 12.9,iPad,12,1099,13188,London
2024-10-21,P004,Apple Watch Series 9,Wearables,7,429,3003,London
2024-10-21,P005,AirPods Pro 2,Accessories,7,249,1743,London
2024-10-21,P006,iPhone 16,iPhone,10,999,9990,London
2024-10-21,P007,iPhone 16 Pro,iPhone,11,1199,13189,London
2024-10-21,P008,iPhone 16 Pro Max,iPhone,12,1399,16788,London
2024-10-22,P001,iPhone 15,iPhone,13,899,11687,London
2024-10-22,P002,MacBook Air M2,Mac,10,1199,11990,London
2024-10-22,P003,iPad Pro 12.9,iPad,7,1099,7693,London
2024-10-22,P004,Apple Watch Series 9,Wearables,14,429,6006,London
2024-10-22,P005,AirPods Pro 2,Accessories,10,249,2490,London
2024-10-22,P006,iPhone 16,iPhone,15,999,14985,London
2024-10-22,P007,iPhone 16 Pro,iPhone,19,1199,22781,London
2024-10-22,P008,iPhone 16 Pro Max,iPhone,15,1399,20985,London
2024-10-23,P001,iPhone 15,iPhone,13,899,11687,London
2024-10-23,P002,MacBook Air M2,Mac,6,1199,7194,London
2024-10-23,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-10-23,P004,Apple Watch Series 9,Wearables,11,429,4719,London
2024-10-23,P005,AirPods Pro 2,Accessories,10,249,2490,London
2024-10-23,P006,iPhone 16,iPhone,23,999,22977,London
2024-10-23,P007,iPhone 16 Pro,iPhone,17,1199,20383,London
2024-10-23,P008,iPhone 16 Pro Max,iPhone,23,1399,32177,London
2024-10-24,P001,iPhone 15,iPhone,7,899,6293,London
2024-10-24,P002,MacBook Air M2,Mac,9,1199,10791,London
2024-10-24,P003,iPad Pro 12.9,iPad,13,1099,14287,London
2024-10-24,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-10-24,P005,AirPods Pro 2,Accessories,14,249,3486,London
2024-10-24,P006,iPhone 16,iPhone,18,999,17982,London
2024-10-24,P007,iPhone 16 Pro,iPhone,25,1199,29975,London
2024-10-24,P008,iPhone 16 Pro Max,iPhone,15,1399,20985,London
2024-10-25,P001,iPhone 15,iPhone,7,899,6293,London
2024-10-25,P002,MacBook Air M2,Mac,6,1199,7194,London
2024-10-25,P003,iPad Pro 12.9,iPad,6,1099,6594,London
2024-10-25,P004,Apple Watch Series 9,Wearables,12,429,5148,London
2024-10-25,P005,AirPods Pro 2,Accessories,8,249,1992,London
2024-10-25,P006,iPhone 16,iPhone,13,999,12987,London
2024-10-25,P007,iPhone 16 Pro,iPhone,23,1199,27577,London
2024-10-25,P008,iPhone 16 Pro Max,iPhone,23,1399,32177,London
2024-10-26,P001,iPhone 15,iPhone,17,899,15283,London
2024-10-26,P002,MacBook Air M2,Mac,15,1199,17985,London
2024-10-26,P003,iPad Pro 12.9,iPad,18,1099,19782,London
2024-10-26,P004,Apple Watch Series 9,Wearables,17,429,7293,London
2024-10-26,P005,AirPods Pro 2,Accessories,12,249,2988,London
2024-10-26,P006,iPhone 16,iPhone,21,999,20979,London
2024-10-26,P007,iPhone 16 Pro,iPhone,29,1199,34771,London
2024-10-26,P008,iPhone 16 Pro Max,iPhone,24,1399,33576,London
2024-10-27,P001,iPhone 15,iPhone,17,899,15283,London
2024-10-27,P002,MacBook Air M2,Mac,20,1199,23980,London
2024-10-27,P003,iPad Pro 12.9,iPad,18,1099,19782,London
2024-10-27,P004,Apple Watch Series 9,Wearables,19,429,8151,London
2024-10-27,P005,AirPods Pro 2,Accessories,18,249,4482,London
2024-10-27,P006,iPhone 16,iPhone,18,999,17982,London
2024-10-27,P007,iPhone 16 Pro,iPhone,18,1199,21582,London
2024-10-27,P008,iPhone 16 Pro Max,iPhone,29,1399,40571,London
2024-10-28,P001,iPhone 15,iPhone,8,899,7192,London
2024-10-28,P002,MacBook Air M2,Mac,6,1199,7194,London
2024-10-28,P003,iPad Pro 12.9,iPad,8,1099,8792,London
2024-10-28,P004,Apple Watch Series 9,Wearables,10,429,4290,London
2024-10-28,P005,AirPods Pro 2,Accessories,12,249,2988,London
2024-10-28,P006,iPhone 16,iPhone,20,999,19980,London
2024-10-28,P007,iPhone 16 Pro,iPhone,16,1199,19184,London
2024-10-28,P008,iPhone 16 Pro Max,iPhone,23,1399,32177,London
2024-10-29,P001,iPhone 15,iPhone,7,899,6293,London
2024-10-29,P002,MacBook Air M2,Mac,11,1199,13189,London
2024-10-29,P003,iPad Pro 12.9,iPad,10,1099,10990,London
2024-10-29,P004,Apple Watch Series 9,Wearables,7,429,3003,London
2024-10-29,P005,AirPods Pro 2,Accessories,12,249,2988,London
2024-10-29,P006,iPhone 16,iPhone,22,999,21978,London
2024-10-29,P007,iPhone 16 Pro,iPhone,23,1199,27577,London
2024-10-29,P008,iPhone 16 Pro Max,iPhone,18,1399,25182,London
2024-10-30,P001,iPhone 15,iPhone,9,899,8091,London
2024-10-30,P002,MacBook Air M2,Mac,6,1199,7194,London
2024-10-30,P003,iPad Pro 12.9,iPad,14,1099,15386,London
2024-10-30,P004,Apple Watch Series 9,Wearables,11,429,4719,London
2024-10-30,P005,AirPods Pro 2,Accessories,14,249,3486,London
2024-10-30,P006,iPhone 16,iPhone,17,999,16983,London
2024-10-30,P007,iPhone 16 Pro,iPhone,20,1199,23980,London
2024-10-30,P008,iPhone 16 Pro Max,iPhone,15,1399,20985,London
2024-10-31,P001,iPhone 15,iPhone,12,899,10788,London
2024-10-31,P002,MacBook Air M2,Mac,7,1199,8393,London
2024-10-31,P003,iPad Pro 12.9,iPad,14,1099,15386,London
2024-10-31,P004,Apple Watch Series 9,Wearables,9,429,3861,London
2024-10-31,P005,AirPods Pro 2,Accessories,13,249,3237,London
2024-10-31,P006,iPhone 16,iPhone,11,999,10989,London
2024-10-31,P007,iPhone 16 Pro,iPhone,12,1199,14388,London
2024-10-31,P008,iPhone 16 Pro Max,iPhone,24,1399,33576,London
