date,product_id,product_name,category,units_sold,unit_price,total_sales,store_location
2024-12-06,P008,iPhone 16 Pro Max,iPhone,23,1399,32177,London
2024-12-06,P009,HomePod Mini 2,Smart Home,30,149,4470,London
2024-12-07,P001,iPhone 15,iPhone,41,899,36859,London
2024-12-07,P002,MacBook Air M2,Mac,43,1199,51557,London
2024-12-07,P003,iPad Pro 12.9,iPad,34,1099,37366,London
2024-12-07,P004,Apple Watch Series 9,Wearables,50,429,21450,London
2024-12-07,P005,AirPods Pro 2,Accessories,50,249,12450,London
2024-12-07,P006,iPhone 16,iPhone,28,999,27972,London
2024-12-07,P007,iPhone 16 Pro,iPhone,49,1199,58751,London
2024-12-07,P008,iPhone 16 Pro Max,iPhone,29,1399,40571,London
2024-12-07,P009,HomePod Mini 2,Smart Home,25,149,3725,London
2024-12-08,P001,iPhone 15,iPhone,26,899,23374,London
2024-12-08,P002,MacBook Air M2,Mac,33,1199,39567,London
2024-12-08,P003,iPad Pro 12.9,iPad,46,1099,50554,London
2024-12-08,P004,Apple Watch Series 9,Wearables,40,429,17160,London
2024-12-08,P005,AirPods Pro 2,Accessories,41,249,10209,London
2024-12-08,P006,iPhone 16,iPhone,43,999,42957,London
2024-12-08,P007,iPhone 16 Pro,iPhone,47,1199,56353,London
2024-12-08,P008,iPhone 16 Pro Max,iPhone,42,1399,58758,London
2024-12-08,P009,HomePod Mini 2,Smart Home,45,149,6705,London
2024-12-09,P001,iPhone 15,iPhone,35,899,31465,London
2024-12-09,P002,MacBook Air M2,Mac,33,1199,39567,London
2024-12-09,P003,iPad Pro 12.9,iPad,30,1099,32970,London
2024-12-09,P004,Apple Watch Series 9,Wearables,15,429,6435,London
2024-12-09,P005,AirPods Pro 2,Accessories,27,249,6723,London
2024-12-09,P006,iPhone 16,iPhone,29,999,28971,London
2024-12-09,P007,iPhone 16 Pro,iPhone,21,1199,25179,London
2024-12-09,P008,iPhone 16 Pro Max,iPhone,15,1399,20985,London
2024-12-09,P009,HomePod Mini 2,Smart Home,15,149,2235,London
2024-12-10,P001,iPhone 15,iPhone,20,899,17980,London
2024-12-10,P002,MacBook Air M2,Mac,23,1199,27577,London
2024-12-10,P003,iPad Pro 12.9,iPad,31,1099,34069,London
2024-12-10,P004,Apple Watch Series 9,Wearables,15,429,6435,London
2024-12-10,P005,AirPods Pro 2,Accessories,17,249,4233,London
2024-12-10,P006,iPhone 16,iPhone,29,999,28971,London
2024-12-10,P007,iPhone 16 Pro,iPhone,30,1199,35970,London
2024-12-10,P008,iPhone 16 Pro Max,iPhone,15,1399,20985,London
2024-12-10,P009,HomePod Mini 2,Smart Home,30,149,4470,London
2024-12-11,P001,iPhone 15,iPhone,22,899,19778,London
2024-12-11,P002,MacBook Air M2,Mac,25,1199,29975,London
2024-12-11,P003,iPad Pro 12.9,iPad,30,1099,32970,London
2024-12-11,P004,Apple Watch Series 9,Wearables,23,429,9867,London
2024-12-11,P005,AirPods Pro 2,Accessories,34,249,8466,London
2024-12-11,P006,iPhone 16,iPhone,18,999,17982,London
2024-12-11,P007,iPhone 16 Pro,iPhone,17,1199,20383,London
2024-12-11,P008,iPhone 16 Pro Max,iPhone,29,1399,40571,London
2024-12-11,P009,HomePod Mini 2,Smart Home,18,149,2682,London
2024-12-12,P001,iPhone 15,iPhone,18,899,16182,London
2024-12-12,P002,MacBook Air M2,Mac,17,1199,20383,London
2024-12-12,P003,iPad Pro 12.9,iPad,30,1099,32970,London
2024-12-12,P004,Apple Watch Series 9,Wearables,24,429,10296,London
2024-12-12,P005,AirPods Pro 2,Accessories,24,249,5976,London
2024-12-12,P006,iPhone 16,iPhone,35,999,34965,London
2024-12-12,P007,iPhone 16 Pro,iPhone,20,1199,23980,London
2024-12-12,P008,iPhone 16 Pro Max,iPhone,28,1399,39172,London
2024-12-12,P009,HomePod Mini 2,Smart Home,27,149,4023,London
2024-12-13,P001,iPhone 15,iPhone,16,899,14384,London
2024-12-13,P002,MacBook Air M2,Mac,16,1199,19184,London
2024-12-13,P003,iPad Pro 12.9,iPad,23,1099,25277,London
2024-12-13,P004,Apple Watch Series 9,Wearables,18,429,7722,London
2024-12-13,P005,AirPods Pro 2,Accessories,26,249,6474,London
2024-12-13,P006,iPhone 16,iPhone,25,999,24975,London
2024-12-13,P007,iPhone 16 Pro,iPhone,35,1199,41965,London
2024-12-13,P008,iPhone 16 Pro Max,iPhone,23,1399,32177,London
2024-12-13,P009,HomePod Mini 2,Smart Home,22,149,3278,London
2024-12-14,P001,iPhone 15,iPhone,45,899,40455,London
2024-12-14,P002,MacBook Air M2,Mac,38,1199,45562,London
2024-12-14,P003,iPad Pro 12.9,iPad,38,1099,41762,London
2024-12-14,P004,Apple Watch Series 9,Wearables,39,429,16731,London
2024-12-14,P005,AirPods Pro 2,Accessories,42,249,10458,London
2024-12-14,P006,iPhone 16,iPhone,25,999,24975,London
2024-12-14,P007,iPhone 16 Pro,iPhone,50,1199,59950,London
2024-12-14,P008,iPhone 16 Pro Max,iPhone,43,1399,60157,London
2024-12-14,P009,HomePod Mini 2,Smart Home,41,149,6109,London
2024-12-15,P001,iPhone 15,iPhone,29,899,26071,London
2024-12-15,P002,MacBook Air M2,Mac,36,1199,43164,London
2024-12-15,P003,iPad Pro 12.9,iPad,35,1099,38465,London
2024-12-15,P004,Apple Watch Series 9,Wearables,50,429,21450,London
2024-12-15,P005,AirPods Pro 2,Accessories,38,249,9462,London
2024-12-15,P006,iPhone 16,iPhone,31,999,30969,London
2024-12-15,P007,iPhone 16 Pro,iPhone,26,1199,31174,London
2024-12-15,P008,iPhone 16 Pro Max,iPhone,38,1399,53162,London
2024-12-15,P009,HomePod Mini 2,Smart Home,42,149,6258,London
2024-12-16,P001,iPhone 15,iPhone,25,899,22475,London
2024-12-16,P002,MacBook Air M2,Mac,23,1199,27577,London
2024-12-16,P003,iPad Pro 12.9,iPad,23,1099,25277,London
2024-12-16,P004,Apple Watch Series 9,Wearables,33,429,14157,London
2024-12-16,P005,AirPods Pro 2,Accessories,35,249,8715,London
2024-12-16,P006,iPhone 16,iPhone,20,999,19980,London
2024-12-16,P007,iPhone 16 Pro,iPhone,35,1199,41965,London
2024-12-16,P008,iPhone 16 Pro Max,iPhone,20,1399,27980,London
2024-12-16,P009,HomePod Mini 2,Smart Home,20,149,2980,London
2024-12-17,P001,iPhone 15,iPhone,18,899,16182,London
2024-12-17,P002,MacBook Air M2,Mac,31,1199,37169,London
2024-12-17,P003,iPad Pro 12.9,iPad,24,1099,26376,London
2024-12-17,P004,Apple Watch Series 9,Wearables,21,429,9009,London
2024-12-17,P005,AirPods Pro 2,Accessories,22,249,5478,London
2024-12-17,P006,iPhone 16,iPhone,15,999,14985,London
2024-12-17,P007,iPhone 16 Pro,iPhone,23,1199,27577,London
2024-12-17,P008,iPhone 16 Pro Max,iPhone,31,1399,43369,London
2024-12-17,P009,HomePod Mini 2,Smart Home,35,149,5215,London
2024-12-18,P001,iPhone 15,iPhone,32,899,28768,London
2024-12-18,P002,MacBook Air M2,Mac,22,1199,26378,London
2024-12-18,P003,iPad Pro 12.9,iPad,35,1099,38465,London
2024-12-18,P004,Apple Watch Series 9,Wearables,29,429,12441,London
2024-12-18,P005,AirPods Pro 2,Accessories,30,249,7470,London
2024-12-18,P006,iPhone 16,iPhone,15,999,14985,London
2024-12-18,P007,iPhone 16 Pro,iPhone,30,1199,35970,London
2024-12-18,P008,iPhone 16 Pro Max,iPhone,35,1399,48965,London
2024-12-18,P009,HomePod Mini 2,Smart Home,33,149,4917,London
2024-12-19,P001,iPhone 15,iPhone,32,899,28768,London
2024-12-19,P002,MacBook Air M2,Mac,20,1199,23980,London
2024-12-19,P003,iPad Pro 12.9,iPad,30,1099,32970,London
2024-12-19,P004,Apple Watch Series 9,Wearables,28,429,12012,London
2024-12-19,P005,AirPods Pro 2,Accessories,21,249,5229,London
2024-12-19,P006,iPhone 16,iPhone,17,999,16983,London
2024-12-19,P007,iPhone 16 Pro,iPhone,24,1199,28776,London
2024-12-19,P008,iPhone 16 Pro Max,iPhone,35,1399,48965,London
2024-12-19,P009,HomePod Mini 2,Smart Home,21,149,3129,London
2024-12-20,P001,iPhone 15,iPhone,90,899,80910,London
2024-12-20,P002,MacBook Air M2,Mac,66,1199,79134,London
2024-12-20,P003,iPad Pro 12.9,iPad,88,1099,96712,London
2024-12-20,P004,Apple Watch Series 9,Wearables,74,429,31746,London
2024-12-20,P005,AirPods Pro 2,Accessories,63,249,15687,London
2024-12-20,P006,iPhone 16,iPhone,51,999,50949,London
2024-12-20,P007,iPhone 16 Pro,iPhone,71,1199,85129,London
2024-12-20,P008,iPhone 16 Pro Max,iPhone,74,1399,103526,London
2024-12-20,P009,HomePod Mini 2,Smart Home,68,149,10132,London
2024-12-21,P001,iPhone 15,iPhone,64,899,57536,London
2024-12-21,P002,MacBook Air M2,Mac,74,1199,88726,London
2024-12-21,P003,iPad Pro 12.9,iPad,60,1099,65940,London
2024-12-21,P004,Apple Watch Series 9,Wearables,56,429,24024,London
2024-12-21,P005,AirPods Pro 2,Accessories,78,249,19422,London
2024-12-21,P006,iPhone 16,iPhone,72,999,71928,London
2024-12-21,P007,iPhone 16 Pro,iPhone,65,1199,77935,London
2024-12-21,P008,iPhone 16 Pro Max,iPhone,72,1399,100728,London
2024-12-21,P009,HomePod Mini 2,Smart Home,80,149,11920,London
2024-12-22,P001,iPhone 15,iPhone,79,899,71021,London
2024-12-22,P002,MacBook Air M2,Mac,71,1199,85129,London
2024-12-22,P003,iPad Pro 12.9,iPad,56,1099,61544,London
2024-12-22,P004,Apple Watch Series 9,Wearables,51,429,21879,London
2024-12-22,P005,AirPods Pro 2,Accessories,81,249,20169,London
2024-12-22,P006,iPhone 16,iPhone,49,999,48951,London
2024-12-22,P007,iPhone 16 Pro,iPhone,50,1199,59950,London
2024-12-22,P008,iPhone 16 Pro Max,iPhone,49,1399,68551,London
2024-12-22,P009,HomePod Mini 2,Smart Home,68,149,10132,London
2024-12-23,P001,iPhone 15,iPhone,51,899,45849,London
2024-12-23,P002,MacBook Air M2,Mac,66,1199,79134,London
2024-12-23,P003,iPad Pro 12.9,iPad,80,1099,87920,London
2024-12-23,P004,Apple Watch Series 9,Wearables,63,429,27027,London
2024-12-23,P005,AirPods Pro 2,Accessories,42,249,10458,London
2024-12-23,P006,iPhone 16,iPhone,61,999,60939,London
2024-12-23,P007,iPhone 16 Pro,iPhone,88,1199,105512,London
2024-12-23,P008,iPhone 16 Pro Max,iPhone,60,1399,83940,London
2024-12-23,P009,HomePod Mini 2,Smart Home,41,149,6109,London
2024-12-24,P001,iPhone 15,iPhone,84,899,75516,London
2024-12-24,P002,MacBook Air M2,Mac,79,1199,94721,London
2024-12-24,P003,iPad Pro 12.9,iPad,44,1099,48356,London
2024-12-24,P004,Apple Watch Series 9,Wearables,72,429,30888,London
2024-12-24,P005,AirPods Pro 2,Accessories,69,249,17181,London
2024-12-24,P006,iPhone 16,iPhone,83,999,82917,London
2024-12-24,P007,iPhone 16 Pro,iPhone,77,1199,92323,London
2024-12-24,P008,iPhone 16 Pro Max,iPhone,84,1399,117516,London
2024-12-24,P009,HomePod Mini 2,Smart Home,71,149,10579,London
2024-12-25,P001,iPhone 15,iPhone,86,899,77314,London
2024-12-25,P002,MacBook Air M2,Mac,78,1199,93522,London
2024-12-25,P003,iPad Pro 12.9,iPad,42,1099,46158,London
2024-12-25,P004,Apple Watch Series 9,Wearables,70,429,30030,London
2024-12-25,P005,AirPods Pro 2,Accessories,64,249,15936,London
2024-12-25,P006,iPhone 16,iPhone,81,999,80919,London
2024-12-25,P007,iPhone 16 Pro,iPhone,57,1199,68343,London
2024-12-25,P008,iPhone 16 Pro Max,iPhone,85,1399,118915,London
2024-12-25,P009,HomePod Mini 2,Smart Home,77,149,11473,London
2024-12-26,P001,iPhone 15,iPhone,89,899,80011,London
2024-12-26,P002,MacBook Air M2,Mac,48,1199,57552,London
2024-12-26,P003,iPad Pro 12.9,iPad,78,1099,85722,London
2024-12-26,P004,Apple Watch Series 9,Wearables,53,429,22737,London
2024-12-26,P005,AirPods Pro 2,Accessories,81,249,20169,London
2024-12-26,P006,iPhone 16,iPhone,52,999,51948,London
2024-12-26,P007,iPhone 16 Pro,iPhone,85,1199,101915,London
2024-12-26,P008,iPhone 16 Pro Max,iPhone,40,1399,55960,London
2024-12-26,P009,HomePod Mini 2,Smart Home,84,149,12516,London
2024-12-27,P001,iPhone 15,iPhone,15,899,13485,London
2024-12-27,P002,MacBook Air M2,Mac,27,1199,32373,London
2024-12-27,P003,iPad Pro 12.9,iPad,15,1099,16485,London
2024-12-27,P004,Apple Watch Series 9,Wearables,22,429,9438,London
2024-12-27,P005,AirPods Pro 2,Accessories,35,249,8715,London
2024-12-27,P006,iPhone 16,iPhone,26,999,25974,London
2024-12-27,P007,iPhone 16 Pro,iPhone,35,1199,41965,London
2024-12-27,P008,iPhone 16 Pro Max,iPhone,16,1399,22384,London
2024-12-27,P009,HomePod Mini 2,Smart Home,29,149,4321,London
2024-12-28,P001,iPhone 15,iPhone,40,899,35960,London
2024-12-28,P002,MacBook Air M2,Mac,30,1199,35970,London
2024-12-28,P003,iPad Pro 12.9,iPad,41,1099,45059,London
2024-12-28,P004,Apple Watch Series 9,Wearables,41,429,17589,London
2024-12-28,P005,AirPods Pro 2,Accessories,40,249,9960,London
2024-12-28,P006,iPhone 16,iPhone,40,999,39960,London
2024-12-28,P007,iPhone 16 Pro,iPhone,38,1199,45562,London
2024-12-28,P008,iPhone 16 Pro Max,iPhone,38,1399,53162,London
2024-12-28,P009,HomePod Mini 2,Smart Home,25,149,3725,London
2024-12-29,P001,iPhone 15,iPhone,40,899,35960,London
2024-12-29,P002,MacBook Air M2,Mac,37,1199,44363,London
2024-12-29,P003,iPad Pro 12.9,iPad,29,1099,31871,London
2024-12-29,P004,Apple Watch Series 9,Wearables,39,429,16731,London
2024-12-29,P005,AirPods Pro 2,Accessories,40,249,9960,London
2024-12-29,P006,iPhone 16,iPhone,47,999,46953,London
2024-12-29,P007,iPhone 16 Pro,iPhone,28,1199,33572,London
2024-12-29,P008,iPhone 16 Pro Max,iPhone,25,1399,34975,London
2024-12-29,P009,HomePod Mini 2,Smart Home,26,149,3874,London
2024-12-30,P001,iPhone 15,iPhone,18,899,16182,London
2024-12-30,P002,MacBook Air M2,Mac,19,1199,22781,London
2024-12-30,P003,iPad Pro 12.9,iPad,16,1099,17584,London
2024-12-30,P004,Apple Watch Series 9,Wearables,21,429,9009,London
2024-12-30,P005,AirPods Pro 2,Accessories,25,249,6225,London
2024-12-30,P006,iPhone 16,iPhone,26,999,25974,London
2024-12-30,P007,iPhone 16 Pro,iPhone,15,1199,17985,London
2024-12-30,P008,iPhone 16 Pro Max,iPhone,35,1399,48965,London
2024-12-30,P009,HomePod Mini 2,Smart Home,29,149,4321,London
2024-12-31,P001,iPhone 15,iPhone,31,899,27869,London
2024-12-31,P002,MacBook Air M2,Mac,18,1199,21582,London
2024-12-31,P003,iPad Pro 12.9,iPad,23,1099,25277,London
2024-12-31,P004,Apple Watch Series 9,Wearables,15,429,6435,London
2024-12-31,P005,AirPods Pro 2,Accessories,31,249,7719,London
2024-12-31,P006,iPhone 16,iPhone,25,999,24975,London
2024-12-31,P007,iPhone 16 Pro,iPhone,33,1199,39567,London
2024-12-31,P008,iPhone 16 Pro Max,iPhone,32,1399,44768,London
2024-12-31,P009,HomePod Mini 2,Smart Home,31,149,4619,London
