date,product_id,product_name,category,units_sold,unit_price,total_sales,store_location
2025-03-24,P010,iPad Air 6,iPad,7,799,5593,London
2025-03-25,P001,iPhone 15,iPhone,26,899,23374,London
2025-03-25,P002,MacBook Air M2,Mac,35,1199,41965,London
2025-03-25,P003,iPad Pro 12.9,iPad,32,1099,35168,London
2025-03-25,P004,Apple Watch Series 9,Wearables,18,429,7722,London
2025-03-25,P005,AirPods Pro 2,Accessories,24,249,5976,London
2025-03-25,P006,iPhone 16,iPhone,29,999,28971,London
2025-03-25,P007,iPhone 16 Pro,iPhone,33,1199,39567,London
2025-03-25,P008,iPhone 16 Pro Max,iPhone,24,1399,33576,London
2025-03-25,P009,HomePod Mini 2,Smart Home,24,149,3576,London
2025-03-25,P010,iPad Air 6,iPad,21,799,16779,London
2025-03-26,P001,iPhone 15,iPhone,26,899,23374,London
2025-03-26,P002,MacBook Air M2,Mac,26,1199,31174,London
2025-03-26,P003,iPad Pro 12.9,iPad,40,1099,43960,London
2025-03-26,P004,Apple Watch Series 9,Wearables,30,429,12870,London
2025-03-26,P005,AirPods Pro 2,Accessories,30,249,7470,London
2025-03-26,P006,iPhone 16,iPhone,22,999,21978,London
2025-03-26,P007,iPhone 16 Pro,iPhone,31,1199,37169,London
2025-03-26,P008,iPhone 16 Pro Max,iPhone,23,1399,32177,London
2025-03-26,P009,HomePod Mini 2,Smart Home,22,149,3278,London
2025-03-26,P010,iPad Air 6,iPad,30,799,23970,London
2025-03-27,P001,iPhone 15,iPhone,31,899,27869,London
2025-03-27,P002,MacBook Air M2,Mac,26,1199,31174,London
2025-03-27,P003,iPad Pro 12.9,iPad,36,1099,39564,London
2025-03-27,P004,Apple Watch Series 9,Wearables,31,429,13299,London
2025-03-27,P005,AirPods Pro 2,Accessories,20,249,4980,London
2025-03-27,P006,iPhone 16,iPhone,40,999,39960,London
2025-03-27,P007,iPhone 16 Pro,iPhone,24,1199,28776,London
2025-03-27,P008,iPhone 16 Pro Max,iPhone,36,1399,50364,London
2025-03-27,P009,HomePod Mini 2,Smart Home,40,149,5960,London
2025-03-27,P010,iPad Air 6,iPad,27,799,21573,London
2025-03-28,P001,iPhone 15,iPhone,39,899,35061,London
2025-03-28,P002,MacBook Air M2,Mac,36,1199,43164,London
2025-03-28,P003,iPad Pro 12.9,iPad,34,1099,37366,London
2025-03-28,P004,Apple Watch Series 9,Wearables,25,429,10725,London
2025-03-28,P005,AirPods Pro 2,Accessories,40,249,9960,London
2025-03-28,P006,iPhone 16,iPhone,34,999,33966,London
2025-03-28,P007,iPhone 16 Pro,iPhone,36,1199,43164,London
2025-03-28,P008,iPhone 16 Pro Max,iPhone,26,1399,36374,London
2025-03-28,P009,HomePod Mini 2,Smart Home,26,149,3874,London
2025-03-28,P010,iPad Air 6,iPad,27,799,21573,London
2025-03-29,P001,iPhone 15,iPhone,37,899,33263,London
2025-03-29,P002,MacBook Air M2,Mac,19,1199,22781,London
2025-03-29,P003,iPad Pro 12.9,iPad,25,1099,27475,London
2025-03-29,P004,Apple Watch Series 9,Wearables,22,429,9438,London
2025-03-29,P005,AirPods Pro 2,Accessories,32,249,7968,London
2025-03-29,P006,iPhone 16,iPhone,34,999,33966,London
2025-03-29,P007,iPhone 16 Pro,iPhone,23,1199,27577,London
2025-03-29,P008,iPhone 16 Pro Max,iPhone,25,1399,34975,London
2025-03-29,P009,HomePod Mini 2,Smart Home,39,149,5811,London
2025-03-29,P010,iPad Air 6,iPad,30,799,23970,London
2025-03-30,P001,iPhone 15,iPhone,19,899,17081,London
2025-03-30,P002,MacBook Air M2,Mac,23,1199,27577,London
2025-03-30,P003,iPad Pro 12.9,iPad,27,1099,29673,London
2025-03-30,P004,Apple Watch Series 9,Wearables,20,429,8580,London
2025-03-30,P005,AirPods Pro 2,Accessories,21,249,5229,London
2025-03-30,P006,iPhone 16,iPhone,40,999,39960,London
2025-03-30,P007,iPhone 16 Pro,iPhone,26,1199,31174,London
2025-03-30,P008,iPhone 16 Pro Max,iPhone,26,1399,36374,London
2025-03-30,P009,HomePod Mini 2,Smart Home,40,149,5960,London
2025-03-30,P010,iPad Air 6,iPad,33,799,26367,London
2025-03-31,P001,iPhone 15,iPhone,23,899,20677,London
2025-03-31,P002,MacBook Air M2,Mac,24,1199,28776,London
2025-03-31,P003,iPad Pro 12.9,iPad,28,1099,30772,London
2025-03-31,P004,Apple Watch Series 9,Wearables,39,429,16731,London
2025-03-31,P005,AirPods Pro 2,Accessories,35,249,8715,London
2025-03-31,P006,iPhone 16,iPhone,23,999,22977,London
2025-03-31,P007,iPhone 16 Pro,iPhone,33,1199,39567,London
2025-03-31,P008,iPhone 16 Pro Max,iPhone,21,1399,29379,London
2025-03-31,P009,HomePod Mini 2,Smart Home,35,149,5215,London
2025-03-31,P010,iPad Air 6,iPad,28,799,22372,London
